STATION_NUMBER,STATION_NAME,PROV_TERR_STATE_LOC,REGIONAL_OFFICE_ID,HYD_STATUS,SED_STATUS,LATITUDE,LONGITUDE,DRAINAGE_AREA_GROSS,DRAINAGE_AREA_EFFECT,RHBN,REAL_TIME,CONTRIBUTOR_ID,OPERATOR_ID,DATUM_ID
08MC025,MISSIONER CREEK BELOW RESERVOIR LAKE,BC,2,DISCONTINUED,NA,52.17110824584961,-122.10166931152344,31.100000381469727,NA,FALSE,FALSE,NA,NA,10
08MC026,PABLO CREEK BELOW WESTWICK LAKE,BC,2,DISCONTINUED,NA,52.00611114501953,-122.17305755615234,NA,NA,FALSE,FALSE,NA,NA,10
08MC027,FIVE MILE CREEK BELOW CARIBOO BILL LAKE,BC,2,DISCONTINUED,NA,52.17472076416016,-121.95443725585938,NA,NA,FALSE,FALSE,NA,NA,10
08MC028,BORLAND CREEK ABOVE EAGLE MEADOWS DAM,BC,2,DISCONTINUED,NA,52.09167098999024,-121.80555725097656,4.920000076293945,NA,FALSE,FALSE,NA,NA,NA
08MC029,WEETMAN CREEK BELOW STORAGE DAM,BC,2,DISCONTINUED,NA,52.10443878173828,-122.10417175292967,NA,NA,FALSE,FALSE,NA,NA,10
08MC030,SODA CREEK NEAR THE MOUTH,BC,2,DISCONTINUED,NA,52.34027862548828,-122.26667022705078,54.900001525878906,NA,FALSE,FALSE,NA,NA,10
08MC031,ROBERTS SPRING OVERFLOW NEAR WILLIAMS LAKE,BC,2,DISCONTINUED,NA,52.10583114624024,-122.04167175292967,NA,NA,FALSE,FALSE,NA,NA,10
08MC032,MCLEESE CREEK BELOW DUCKWORTH LAKE,BC,2,DISCONTINUED,NA,52.3627815246582,-122.27306365966795,151,NA,FALSE,FALSE,NA,NA,10
08MC033,WEETMAN CREEK ABOVE STORAGE DAM,BC,2,DISCONTINUED,NA,52.102500915527344,-122.1116714477539,NA,NA,FALSE,FALSE,NA,NA,10
08MC035,TINGLEY CREEK AT LOT 9494,BC,2,DISCONTINUED,NA,52.47499847412109,-122.5263900756836,105,NA,FALSE,FALSE,NA,NA,10
08MC036,CHIMNEY CREEK AT DOG CREEK ROAD,BC,2,DISCONTINUED,NA,52.05833053588867,-122.1116714477539,NA,NA,FALSE,FALSE,NA,NA,10
08MC037,BORLAND CREEK BELOW WISE CREEK,BC,2,DISCONTINUED,NA,52.11222076416016,-121.90471649169922,NA,NA,FALSE,FALSE,NA,NA,10
08MC038,KNIFE CREEK BELOW OUTLET OF SQUAWK LAKE,BC,2,DISCONTINUED,NA,52.00333023071289,-121.6555633544922,NA,NA,FALSE,FALSE,NA,NA,10
08MC039,BORLAND CREEK BELOW VALLEY CREEK,BC,2,DISCONTINUED,NA,52.11471939086914,-121.93721771240234,192,NA,FALSE,FALSE,647,647,10
08MC040,SAN JOSE RIVER ABOVE BORLAND CREEK,BC,2,ACTIVE,NA,52.07707977294922,-121.99188995361328,1990,NA,FALSE,TRUE,55,647,10
08MC041,FORBES CREEK NEAR THE MOUTH,BC,2,DISCONTINUED,NA,51.872501373291016,-121.58805847167967,NA,NA,FALSE,FALSE,906,647,10
08MC042,VALLEY CREEK AT THE MOUTH,BC,2,DISCONTINUED,NA,52.1150016784668,-121.9330596923828,NA,NA,FALSE,FALSE,NA,NA,10
08MC043,MELDRUM CREEK BELOW MCTAGGART LAKE,BC,2,DISCONTINUED,NA,52.15277862548828,-122.55638885498048,82.69999694824219,NA,FALSE,FALSE,NA,647,10
08MC044,COLDSPRING CREEK NEAR 950 M CONTOUR,BC,2,DISCONTINUED,NA,52.0263900756836,-121.68611145019533,NA,NA,FALSE,FALSE,NA,647,10
08MC045,SHERIDAN CREEK ABOVE MCLEESE LAKE,BC,2,ACTIVE,NA,52.42625045776367,-122.29463958740234,99,NA,FALSE,TRUE,55,647,10
08MC046,SQUAWK LAKE NEAR 141 MILE HOUSE,BC,2,DISCONTINUED,NA,52.03778076171875,-121.60360717773438,81.4000015258789,NA,FALSE,FALSE,55,55,10
08MC047,KNIFE CREEK ABOVE DIVERSIONS,BC,2,DISCONTINUED,NA,52,-121.6630630493164,NA,NA,FALSE,FALSE,55,647,10
08MD001,FOUNTAIN CREEK NEAR LILLOOET,BC,2,DISCONTINUED,NA,50.720829010009766,-121.8597183227539,51.79999923706055,NA,FALSE,FALSE,NA,NA,NA
08MD002,PAVILION CREEK NEAR PAVILION (LOWER STATION),BC,2,DISCONTINUED,NA,50.89305877685547,-121.7972183227539,207,NA,FALSE,FALSE,NA,NA,10
08MD003,PORCUPINE CREEK NEAR CLINTON,BC,2,DISCONTINUED,NA,51.04138946533203,-121.79444122314452,NA,NA,FALSE,FALSE,NA,NA,10
08MD004,GILLON CREEK NEAR PAVILION,BC,2,DISCONTINUED,NA,50.93193817138672,-121.8166732788086,13,NA,FALSE,FALSE,NA,NA,10
08MD005,MILKRANCH CREEK NEAR PAVILION,BC,2,DISCONTINUED,NA,50.921669006347656,-121.76693725585938,5.179999828338623,NA,FALSE,FALSE,NA,NA,10
08MD006,CLARK CREEK NEAR PAVILION,BC,2,DISCONTINUED,NA,50.92055892944336,-121.76222229003906,5.179999828338623,NA,FALSE,FALSE,NA,NA,10
08MD007,PAVILION CREEK NEAR PAVILION LAKE,BC,2,DISCONTINUED,NA,50.90972137451172,-121.7347183227539,51.79999923706055,NA,FALSE,FALSE,NA,NA,10
08MD008,CANOE CREEK NEAR GANG RANCH,BC,2,DISCONTINUED,NA,51.43333053588867,-122.0722198486328,267,NA,FALSE,FALSE,NA,NA,10
08MD009,DOG CREEK NEAR DOG CREEK,BC,2,DISCONTINUED,NA,51.61333084106445,-122.06443786621094,570,NA,FALSE,FALSE,NA,NA,NA
08MD010,GASPARD CREEK AT GANG RANCH,BC,2,DISCONTINUED,NA,51.5605583190918,-122.36360931396484,NA,NA,FALSE,FALSE,NA,NA,NA
08MD011,BIG BAR CREEK NEAR JESMOND,BC,2,DISCONTINUED,NA,51.25917053222656,-121.99082946777344,NA,NA,FALSE,FALSE,NA,NA,10
08MD012,CHURN CREEK NEAR GANG RANCH,BC,2,DISCONTINUED,NA,51.519439697265625,-122.2861099243164,979,NA,FALSE,FALSE,NA,NA,NA
08MD013,FRASER RIVER AT BIG BAR CREEK,BC,2,ACTIVE,NA,51.18367004394531,-122.132080078125,146000,NA,FALSE,TRUE,NA,NA,10
08MD014,PAVILION LAKE NEAR PAVILION,BC,2,DISCONTINUED,NA,50.87083053588867,-121.7388916015625,NA,NA,FALSE,FALSE,NA,NA,10
08MD016,PAVILION CREEK AT OUTLET OF PAVILION LAKE,BC,2,DISCONTINUED,NA,50.88888931274414,-121.7611083984375,106,NA,FALSE,FALSE,NA,NA,10
08MD017,PAVILION CREEK ABOVE PAVILION LAKE,BC,2,DISCONTINUED,NA,50.89167022705078,-121.7611083984375,45.79999923706055,NA,FALSE,FALSE,NA,NA,10
08MD018,FRENCH BAR CREEK NEAR BIG BAR CREEK,BC,2,DISCONTINUED,NA,51.23332977294922,-122.17056274414062,NA,NA,FALSE,FALSE,NA,NA,NA
08MD019,KOSTERING CREEK NEAR JESMOND,BC,2,DISCONTINUED,NA,51.1349983215332,-121.9069366455078,NA,NA,FALSE,FALSE,NA,NA,NA
08MD020,KIRKPATRICK CREEK NEAR ALKALI LAKE,BC,2,DISCONTINUED,NA,51.78472137451172,-122.21778106689452,NA,NA,FALSE,FALSE,NA,NA,10
08MD023,LEE CREEK NEAR PAVILION,BC,2,DISCONTINUED,NA,50.834720611572266,-121.89582824707033,36.79999923706055,NA,FALSE,FALSE,NA,NA,NA
08MD024,SLOK CREEK NEAR PAVILION,BC,2,DISCONTINUED,NA,50.86111068725586,-121.90277862548828,NA,NA,FALSE,FALSE,NA,NA,NA
08MD025,MCKAY CREEK NEAR PAVILION,BC,2,DISCONTINUED,NA,50.91249847412109,-121.90416717529295,NA,NA,FALSE,FALSE,NA,NA,NA
08MD026,FOUNTAIN CREEK ABOVE KWOTLENEMO LAKE,BC,2,DISCONTINUED,NA,50.67277908325195,-121.80110931396484,29.799999237060547,NA,FALSE,FALSE,NA,NA,10
08MD027,BIG BAR CREEK BELOW KOSTERING CREEK,BC,2,DISCONTINUED,NA,51.223609924316406,-122.0688934326172,440,NA,FALSE,FALSE,NA,NA,10
08MD028,PAVILION CREEK ABOVE DIVERSIONS,BC,2,DISCONTINUED,NA,50.9113883972168,-121.71778106689452,37.09999847412109,NA,FALSE,FALSE,900,647,10
08MD029,BLACKHILL CREEK NEAR PAVILION,BC,2,DISCONTINUED,NA,50.80221939086914,-121.89527893066406,13.800000190734863,NA,FALSE,FALSE,NA,NA,10
08MD030,RUSTY CREEK NEAR THE MOUTH,BC,2,DISCONTINUED,NA,50.69610977172852,-121.81221771240234,10.899999618530272,NA,FALSE,FALSE,NA,NA,10
08MD031,GASPARD LAKE ABOVE OUTLET,BC,2,DISCONTINUED,NA,51.477500915527344,-122.74472045898438,NA,NA,FALSE,FALSE,NA,647,10
08MD032,GASPARD CREEK BELOW OUTLET OF GASPARD LAKE,BC,2,DISCONTINUED,NA,51.478328704833984,-122.74472045898438,NA,NA,FALSE,FALSE,NA,647,10
08MD033,LEE CREEK ABOVE DIVERSIONS,BC,2,DISCONTINUED,NA,50.83528137207031,-121.9013900756836,36.29999923706055,NA,FALSE,FALSE,NA,647,10
08MD034,FAIRLESS CREEK BELOW BORIN CREEK,BC,2,DISCONTINUED,NA,51.36888885498047,-122.61083221435548,NA,NA,FALSE,FALSE,906,647,10
08MD035,DASH CREEK ABOVE CHURN CREEK,BC,2,ACTIVE,NA,51.24491882324219,-122.92169189453124,NA,NA,FALSE,TRUE,55,647,10
08ME001,BRIDGE RIVER NEAR SHALALTH,BC,2,DISCONTINUED,NA,50.78749847412109,-122.2249984741211,3650,NA,FALSE,FALSE,NA,NA,NA
08ME002,CAYOOSH CREEK NEAR LILLOOET,BC,2,ACTIVE,NA,50.66931915283203,-121.96533966064452,885,NA,FALSE,TRUE,647,647,10
08ME003,SETON RIVER NEAR LILLOOET,BC,2,ACTIVE,NA,50.67110824584961,-121.9695281982422,1020,NA,FALSE,TRUE,75,647,10
08ME004,BRIDGE RIVER AT LAJOIE FALLS,BC,2,DISCONTINUED,NA,50.837501525878906,-122.8566665649414,956,NA,FALSE,FALSE,NA,NA,10
08ME005,BRIDGE RIVER NEAR GOLD BRIDGE,BC,2,DISCONTINUED,NA,50.85110855102539,-122.84583282470705,1650,NA,FALSE,FALSE,NA,NA,10
08ME006,GUN CREEK NEAR MINTO CITY,BC,2,DISCONTINUED,NA,50.89500045776367,-122.77333068847656,570,NA,FALSE,FALSE,NA,NA,10
08ME007,TYAUGHTON CREEK NEAR BRIDGE RIVER,BC,2,DISCONTINUED,NA,50.89860916137695,-122.6138916015625,759,NA,FALSE,FALSE,NA,NA,10
08ME011,HURLEY RIVER NEAR BRALORNE,BC,2,DISCONTINUED,NA,50.76805877685547,-122.85694122314452,368,NA,FALSE,FALSE,NA,NA,10
08ME012,DICKEY CREEK NEAR LILLOOET,BC,2,DISCONTINUED,NA,50.73611068725586,-121.9416732788086,14.800000190734863,NA,FALSE,FALSE,NA,NA,NA
08ME013,TOWN CREEK AT LILLOOET,BC,2,DISCONTINUED,NA,50.68888854980469,-121.9527816772461,13.5,NA,FALSE,FALSE,NA,NA,NA
08ME014,BRIDGE RIVER BELOW TYAUGHTON CREEK,BC,2,DISCONTINUED,NA,50.890281677246094,-122.625,3190,NA,FALSE,FALSE,NA,NA,NA
08ME015,PORTAGE RIVER NEAR SETON LAKE P.O.,BC,2,DISCONTINUED,NA,50.702781677246094,-122.3000030517578,728,NA,FALSE,FALSE,NA,NA,NA
08ME016,PETERS CREEK NEAR SHALALTH,BC,2,DISCONTINUED,NA,50.723609924316406,-122.24443817138672,NA,NA,FALSE,FALSE,NA,NA,10
08ME017,SETON LAKE NEAR SHALALTH,BC,2,DISCONTINUED,NA,50.72777938842773,-122.23332977294922,NA,NA,FALSE,FALSE,NA,NA,10
08ME018,SETON RIVER BELOW CAYOOSH CREEK,BC,2,DISCONTINUED,NA,50.67221832275391,-121.95693969726562,1660,NA,FALSE,FALSE,NA,NA,10
08ME019,FRASER RIVER AT LILLOOET,BC,2,DISCONTINUED,NA,50.709720611572266,-121.9124984741211,NA,NA,FALSE,FALSE,NA,NA,10
08ME022,GATES RIVER BELOW HAYLMORE CREEK,BC,2,DISCONTINUED,NA,50.54360961914063,-122.49166870117188,326,NA,FALSE,FALSE,NA,NA,NA
08ME023,BRIDGE RIVER (SOUTH BRANCH) BELOW BRIDGE GLACIER,BC,2,ACTIVE,NA,50.85622024536133,-123.45327758789062,144,NA,FALSE,TRUE,75,647,10
08ME024,MOON CREEK ABOVE DIVERSIONS,BC,2,DISCONTINUED,NA,50.76250076293945,-122.02471923828124,11.100000381469728,NA,FALSE,FALSE,NA,NA,10
08ME025,YALAKOM RIVER ABOVE ORE CREEK,BC,2,ACTIVE,NA,50.9126091003418,-122.23931121826172,581,NA,FALSE,FALSE,647,647,10
08ME026,JUNCTION CREEK NEAR LILLOOET,BC,2,DISCONTINUED,NA,50.9605598449707,-122.3036117553711,86.4000015258789,NA,FALSE,FALSE,NA,647,10
08ME027,HURLEY RIVER BELOW LONE GOAT CREEK,BC,2,ACTIVE,NA,50.73088836669922,-122.9420166015625,312,NA,FALSE,TRUE,75,647,10
08ME028,BRIDGE RIVER ABOVE DOWNTON LAKE,BC,2,ACTIVE,NA,50.82093811035156,-123.2034912109375,708,NA,FALSE,TRUE,75,647,10
08MF001,ANDERSON RIVER NEAR BOSTON BAR,BC,2,DISCONTINUED,NA,49.84000015258789,-121.42832946777344,492,NA,FALSE,FALSE,NA,NA,10
08MF002,BOULDER CREEK NEAR LAIDLAW,BC,2,DISCONTINUED,NA,49.25083160400391,-121.60221862792967,29.799999237060547,NA,FALSE,FALSE,NA,NA,NA
08MF003,COQUIHALLA RIVER NEAR HOPE,BC,2,DISCONTINUED,NA,49.37527847290039,-121.41944122314452,741,NA,FALSE,FALSE,NA,NA,10
08MF004,FRASER RIVER ABOVE THOMPSON RIVER,BC,2,DISCONTINUED,NA,50.2480583190918,-121.58917236328124,154000,NA,FALSE,FALSE,NA,NA,10
08MF005,FRASER RIVER AT HOPE,BC,2,ACTIVE,DISCONTINUED,49.38595962524414,-121.45423889160156,217000,NA,FALSE,TRUE,647,647,10
08MF006,WAHLEACH CREEK NEAR LAIDLAW (UPPER STATION),BC,2,DISCONTINUED,NA,49.25056076049805,-121.60443878173828,64.80000305175781,NA,FALSE,FALSE,NA,NA,10
08MF007,NAHATLATCH RIVER AT OUTLET OF FRANCES LAKE,BC,2,DISCONTINUED,NA,50.00917053222656,-121.64639282226562,777,NA,FALSE,FALSE,NA,NA,10
08MF008,NAHATLATCH RIVER NEAR KEEFERS,BC,2,DISCONTINUED,NA,50.00667190551758,-121.61499786376952,1040,NA,FALSE,FALSE,NA,NA,10
08MF009,SILVERHOPE CREEK NEAR HOPE,BC,2,DISCONTINUED,DISCONTINUED,49.363059997558594,-121.46916961669922,350,NA,FALSE,FALSE,NA,NA,10
08MF011,STEIN RIVER NEAR LYTTON,BC,2,DISCONTINUED,NA,50.2841682434082,-121.63333129882812,1050,NA,FALSE,FALSE,NA,NA,10
08MF012,NICOLUM CREEK NEAR HOPE,BC,2,DISCONTINUED,NA,49.334171295166016,-121.29694366455078,77.69999694824219,NA,FALSE,FALSE,NA,NA,10
08MF013,LALUWISSIN CREEK NEAR LYTTON,BC,2,DISCONTINUED,NA,50.4658317565918,-121.6755599975586,73,NA,FALSE,FALSE,NA,NA,NA
08MF014,RILEY CREEK NEAR LILLOOET,BC,2,DISCONTINUED,NA,50.58443832397461,-121.86721801757812,19.200000762939453,NA,FALSE,FALSE,NA,NA,10
08MF015,TEXAS CREEK NEAR LILLOOET,BC,2,DISCONTINUED,NA,50.56111145019531,-121.82917022705078,163,NA,FALSE,FALSE,NA,NA,10
08MF016,MCGILLIVRAY CREEK NEAR LILLOOET,BC,2,DISCONTINUED,NA,50.49861145019531,-121.695556640625,47.400001525878906,NA,FALSE,FALSE,NA,NA,NA
08MF017,FRASER RIVER BELOW SETON RIVER,BC,2,DISCONTINUED,NA,50.67778015136719,-121.9222183227539,NA,NA,FALSE,FALSE,NA,NA,10
08MF018,ELK CREEK NEAR ROSEDALE,BC,2,DISCONTINUED,NA,49.13861083984375,-121.83110809326172,11.100000381469728,NA,FALSE,FALSE,NA,NA,10
08MF020,CINQUEFOIL CREEK NEAR LILLOOET,BC,2,DISCONTINUED,NA,50.56306076049805,-121.76721954345705,57,NA,FALSE,FALSE,NA,NA,10
08MF021,IZMAN CREEK NEAR LYTTON,BC,2,DISCONTINUED,NA,50.383888244628906,-121.65306091308594,15.5,NA,FALSE,FALSE,NA,NA,NA
08MF022,LOCHORE CREEK NEAR LILLOOET,BC,2,DISCONTINUED,NA,50.53889083862305,-121.7388916015625,13,NA,FALSE,FALSE,NA,NA,10
08MF023,CINQUEFOIL DIVERSION TO LOCHORE CREEK,BC,2,DISCONTINUED,NA,50.53889083862305,-121.74166870117188,NA,NA,FALSE,FALSE,NA,NA,10
08MF027,COPELAND SPRINGS NEAR LILLOOET,BC,2,DISCONTINUED,NA,50.661109924316406,-121.9263916015625,10.399999618530272,NA,FALSE,FALSE,NA,NA,NA
08MF028,FRASER RIVER AT CATHMAR (ABOVE HELLS GATE),BC,2,DISCONTINUED,NA,49.7852783203125,-121.44972229003906,NA,NA,FALSE,FALSE,NA,NA,10
08MF030,EMORY CREEK NEAR CHOATE,BC,2,DISCONTINUED,NA,49.50917053222656,-121.42056274414062,65.30000305175781,NA,FALSE,FALSE,NA,NA,NA
08MF031,YALE CREEK AT YALE,BC,2,DISCONTINUED,NA,49.56417083740234,-121.42472076416016,37.29999923706055,NA,FALSE,FALSE,NA,NA,10
08MF032,AMERICAN CREEK NEAR HOPE,BC,2,DISCONTINUED,NA,49.43111038208008,-121.43639373779295,32.400001525878906,NA,FALSE,FALSE,NA,NA,10
08MF033,AINSLIE CREEK NEAR BOSTON BAR,BC,2,DISCONTINUED,NA,49.95610809326172,-121.45361328125,148,NA,FALSE,FALSE,NA,NA,NA
08MF034,WAHLEACH CREEK NEAR LAIDLAW (LOWER STATION),BC,2,DISCONTINUED,NA,49.31306076049805,-121.62555694580078,114,NA,FALSE,FALSE,NA,NA,10
08MF035,FRASER RIVER NEAR AGASSIZ,BC,2,ACTIVE,DISCONTINUED,49.20368957519531,-121.7758331298828,218000,NA,FALSE,TRUE,55,647,35
08MF036,HOPE SLOUGH NEAR ROSEDALE,BC,2,DISCONTINUED,NA,49.1752815246582,-121.85443878173828,NA,NA,FALSE,FALSE,NA,NA,NA
08MF037,WAHLEACH CREEK NEAR LAIDLAW (MIDDLE STATION),BC,2,DISCONTINUED,NA,49.25056076049805,-121.60443878173828,88.30000305175781,NA,FALSE,FALSE,NA,NA,10
08MF039,ONE AND ONE QUARTER MILE CREEK NEAR BOSTON BAR,BC,2,DISCONTINUED,NA,49.87221908569336,-121.43888854980467,NA,NA,FALSE,FALSE,NA,NA,NA
08MF040,FRASER RIVER ABOVE TEXAS CREEK,BC,2,ACTIVE,NA,50.61367034912109,-121.85343933105467,154000,NA,FALSE,TRUE,647,647,10
08MF047,FRASER RIVER AT WAHLEACH POWER HOUSE,BC,2,DISCONTINUED,NA,49.23749923706055,-121.6833267211914,NA,NA,FALSE,FALSE,NA,NA,10
08MF048,ELK CREEK AT PRAIRIE CENTRAL ROAD,BC,2,DISCONTINUED,NA,49.14611053466797,-121.83332824707033,11.899999618530272,NA,FALSE,FALSE,NA,NA,10
08MF049,ANNIS DITCH NEAR ROSEDALE,BC,2,DISCONTINUED,NA,49.15861129760742,-121.8263931274414,NA,NA,FALSE,FALSE,NA,NA,NA
08MF052,MARIA SLOUGH NEAR AGASSIZ,BC,2,DISCONTINUED,NA,49.24721908569336,-121.73194122314452,NA,NA,FALSE,FALSE,NA,NA,10
08MF054,MOUNTAIN SLOUGH NEAR AGASSIZ,BC,2,DISCONTINUED,NA,49.25416946411133,-121.84722137451172,NA,NA,FALSE,FALSE,NA,NA,10
08MF059,WILSON SLOUGH NEAR SARDIS,BC,2,DISCONTINUED,NA,49.14083099365234,-122.0380630493164,NA,NA,FALSE,FALSE,NA,NA,NA
08MF061,CHILLIWACK CREEK NEAR CHILLIWACK,BC,2,DISCONTINUED,NA,49.1513900756836,-121.9486083984375,NA,NA,FALSE,FALSE,NA,NA,10
08MF062,COQUIHALLA RIVER BELOW NEEDLE CREEK,BC,2,ACTIVE,NA,49.54188919067383,-121.1199722290039,85.5,NA,FALSE,TRUE,647,647,10
08MF063,LYTTON CREEK AT LYTTON,BC,2,DISCONTINUED,NA,50.21667098999024,-121.5513916015625,NA,NA,FALSE,FALSE,NA,NA,NA
08MF064,FRASER RIVER NEAR CHILLIWACK,BC,2,DISCONTINUED,NA,49.19889068603516,-121.9513931274414,NA,NA,FALSE,FALSE,NA,NA,10
08MF065,NAHATLATCH RIVER BELOW TACHEWANA CREEK,BC,2,ACTIVE,NA,49.953861236572266,-121.86286926269533,712,NA,FALSE,TRUE,647,647,110
08MF066,CINQUEFOIL CREEK ABOVE DIVERSIONS,BC,2,DISCONTINUED,NA,50.63444137573242,-121.77027893066406,NA,NA,FALSE,FALSE,NA,NA,10
08MF067,KOPP CREEK ABOVE MENZ CREEK,BC,2,DISCONTINUED,NA,49.38417053222656,-121.39111328125,NA,NA,FALSE,FALSE,NA,NA,10
08MF068,COQUIHALLA RIVER ABOVE ALEXANDER CREEK,BC,2,ACTIVE,NA,49.36846160888672,-121.38449096679688,720,NA,FALSE,TRUE,55,647,10
08MF071,BOULDER CREEK NEAR THE MOUTH,BC,2,DISCONTINUED,NA,49.249168395996094,-121.5999984741211,NA,NA,FALSE,FALSE,75,647,10
08MF072,FRASER RIVER AT LAIDLAW,BC,2,ACTIVE,NA,49.31769180297852,-121.62928009033205,NA,NA,FALSE,TRUE,55,647,35
08MF073,FRASER RIVER AT HARRISON MILLS,BC,2,ACTIVE,NA,49.21805953979492,-121.94712829589844,NA,NA,FALSE,TRUE,55,647,35
08MG001,CHEHALIS RIVER NEAR HARRISON MILLS,BC,2,ACTIVE,NA,49.30002975463867,-121.9377670288086,383,NA,FALSE,FALSE,647,647,10
08MG003,GREEN RIVER NEAR PEMBERTON,BC,2,DISCONTINUED,NA,50.28194046020508,-122.85138702392578,855,NA,FALSE,FALSE,NA,NA,10
08MG004,GREEN RIVER NEAR RAINBOW,BC,2,DISCONTINUED,NA,50.17082977294922,-122.91667175292967,195,NA,FALSE,FALSE,NA,NA,10
08MG005,LILLOOET RIVER NEAR PEMBERTON,BC,2,ACTIVE,NA,50.33602142333984,-122.8002471923828,2100,NA,TRUE,TRUE,647,647,10
08MG006,RUTHERFORD CREEK NEAR PEMBERTON,BC,2,DISCONTINUED,NA,50.26667022705078,-122.87222290039062,179,NA,FALSE,FALSE,NA,NA,10
08MG007,SOO RIVER NEAR PEMBERTON,BC,2,DISCONTINUED,NA,50.22499847412109,-122.88333129882812,283,NA,FALSE,FALSE,NA,NA,10
08MG008,BIRKENHEAD RIVER AT MOUNT CURRIE,BC,2,DISCONTINUED,NA,50.3388900756836,-122.727783203125,596,NA,FALSE,FALSE,NA,NA,10
08MG009,WEAVER CREEK NEAR HARRISON HOT SPRINGS,BC,2,DISCONTINUED,NA,49.32110977172852,-121.88111114501952,42.20000076293945,NA,FALSE,FALSE,NA,NA,10
08MG010,WEAVER CREEK NEAR HARRISON HOT SPRINGS (UPPER STATION),BC,2,DISCONTINUED,NA,49.33000183105469,-121.87389373779295,NA,NA,FALSE,FALSE,NA,NA,NA
08MG012,HARRISON LAKE NEAR HARRISON HOT SPRINGS,BC,2,ACTIVE,NA,49.30926132202149,-121.7737274169922,NA,NA,FALSE,TRUE,647,647,35
08MG013,HARRISON RIVER NEAR HARRISON HOT SPRINGS,BC,2,ACTIVE,DISCONTINUED,49.300418853759766,-121.82964324951172,7890,NA,FALSE,TRUE,647,647,10
08MG014,HARRISON RIVER AT HARRISON MILLS,BC,2,ACTIVE,NA,49.234649658203125,-121.95931243896484,NA,NA,FALSE,TRUE,55,647,10
08MG017,MIAMI CREEK NEAR HARRISON HOT SPRINGS (LOWER STATION),BC,2,DISCONTINUED,NA,49.28055953979492,-121.78333282470705,NA,NA,FALSE,FALSE,NA,NA,10
08MG018,MIAMI CREEK NEAR AGASSIZ (UPPER STATION),BC,2,DISCONTINUED,NA,49.25971984863281,-121.790283203125,NA,NA,FALSE,FALSE,NA,NA,10
08MG019,PLACE CREEK NEAR BIRKEN,BC,2,DISCONTINUED,DISCONTINUED,50.43611145019531,-122.61083221435548,7.25,NA,FALSE,FALSE,NA,NA,10
08MG020,LILLOOET LAKE NEAR PEMBERTON,BC,2,ACTIVE,NA,50.240360260009766,-122.48113250732422,NA,NA,FALSE,TRUE,55,647,10
08MG021,TWENTYONE MILE CREEK AT 670 M CONTOUR,BC,2,DISCONTINUED,NA,50.13056182861328,-122.9861068725586,28.200000762939453,NA,FALSE,FALSE,NA,NA,10
08MG022,HARRISON RIVER BELOW MORRIS CREEK,BC,2,ACTIVE,NA,49.28501129150391,-121.9041976928711,7950,NA,FALSE,TRUE,647,647,10
08MG023,CHEHALIS RIVER BELOW STATLU CREEK,BC,2,DISCONTINUED,NA,49.32971954345703,-121.97528076171876,357,NA,FALSE,FALSE,NA,NA,10
08MG025,PEMBERTON CREEK NEAR PEMBERTON,BC,2,ACTIVE,NA,50.3155403137207,-122.80464935302734,32.400001525878906,NA,FALSE,TRUE,647,647,10
08MG026,FITZSIMMONS CREEK BELOW BLACKCOMB CREEK,BC,2,ACTIVE,NA,50.1202507019043,-122.94880676269533,89.69999694824219,NA,FALSE,TRUE,906,647,10
08MG027,LILLOOET RIVER AT TENAS NARROWS,BC,2,ACTIVE,NA,50.09159851074219,-122.53656005859376,NA,NA,FALSE,TRUE,55,647,NA
08MH001,CHILLIWACK RIVER AT VEDDER CROSSING,BC,2,ACTIVE,DISCONTINUED,49.09738159179688,-121.9674835205078,1230,NA,FALSE,TRUE,647,647,10
08MH002,COQUITLAM RIVER AT PORT COQUITLAM,BC,2,ACTIVE,DISCONTINUED,49.26523971557617,-122.78150177001952,238,NA,FALSE,TRUE,75,647,10
08MH003,MUNRO CREEK NEAR PORT COQUITLAM,BC,2,DISCONTINUED,NA,49.32917022705078,-122.6750030517578,20.700000762939453,NA,FALSE,FALSE,NA,NA,NA
08MH004,OR CREEK NEAR PORT COQUITLAM,BC,2,DISCONTINUED,NA,49.35417175292969,-122.75694274902344,19.200000762939453,NA,FALSE,FALSE,NA,NA,10
08MH005,ALOUETTE RIVER NEAR HANEY,BC,2,ACTIVE,NA,49.23899841308594,-122.57975006103516,233,NA,FALSE,TRUE,75,647,10
08MH006,"NORTH ALOUETTE RIVER AT 232ND STREET, MAPLE RIDGE",BC,2,ACTIVE,NA,49.24264907836914,-122.5801773071289,37.29999923706055,NA,TRUE,FALSE,647,647,10
08MH008,GURNEY CREEK NEAR PORT COQUITLAM,BC,2,DISCONTINUED,NA,49.48332977294922,-122.53443908691406,38.900001525878906,NA,FALSE,FALSE,NA,NA,10
08MH009,RUSHTON CREEK NEAR THE MOUTH,BC,2,DISCONTINUED,NA,49.39500045776367,-122.5319366455078,NA,NA,FALSE,FALSE,NA,NA,10
08MH010,WIDGEON CREEK NEAR PORT COQUITLAM,BC,2,DISCONTINUED,NA,49.38417053222656,-122.63443756103516,50.79999923706055,NA,FALSE,FALSE,NA,NA,NA
08MH011,STAVE RIVER AT STAVE FALLS,BC,2,DISCONTINUED,NA,49.22943878173828,-122.3550033569336,1140,NA,FALSE,FALSE,75,75,10
